suite,job_id,dataset,model_group,method,method_detail,model,prompt_offset,prompt_count,isl,osl,batch_sizes,logs_dir,breakdown_json,tracker_file,label
swe,2113121,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k9_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k9_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_drafter_k9_k11_20260613_jobs.csv,verified_osl32k_qwen235b_pard_k9
swe,2113124,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_drafter_k9_k11_20260613_jobs.csv,verified_osl32k_qwen235b_pard_k9
swe,2113126,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_drafter_k9_k11_20260613_jobs.csv,verified_osl32k_qwen235b_pard_k9
swe,2113127,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k9_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k9_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_drafter_k9_k11_20260613_jobs.csv,verified_osl32k_qwen235b_pard_k9
swe,2113128,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k9_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k9_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_drafter_k9_k11_20260613_jobs.csv,verified_osl32k_qwen235b_pard_k9
swe,2113106,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k16
swe,2113107,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k16
swe,2113108,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k16_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k16_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k16
swe,2113109,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k16_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k16_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k16
swe,2113110,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k16_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k16_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k16
swe,2113088,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k8
swe,2113089,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k8
swe,2113092,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k8_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k8_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k8
swe,2113093,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k8_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k8_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k8
swe,2113095,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k8_arctic_20260613,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k8_arctic_20260613/breakdown.json,/Users/sna/Nemo-RL_Qwen3_Roadmap/latest_lyris_qwen235b_swebench_osl32k_suffix_k8_k16_20260613_jobs.csv,verified_osl32k_qwen235b_suffix_k8
